,musical_title,rate,review_title,review_text,review_date
0,엑스칼리버,5,즐거웠어요^^,무대 연출이 정말 좋더라구여^^,2022.01.28
1,엑스칼리버,2,규모는 큰데..,내용은 아쉬운,2022.01.07
2,엑스칼리버,5,내가 엑스칼리버 몇번 봤더라…,아더와 혼연일체…. 보고 또봐도 보고싶은 뮤지컬… 전율이 아직도 흘러요,2021.12.26
3,엑스칼리버,5,최고 뮤지컬 최고 배우 추천!!,아더와 혼연일체…. 보고 또봐도 보고싶은 뮤지컬… 전율이 아직도 흘러요,2021.12.26
4,엑스칼리버,5,명불허전 시아준수 정말 대단해요,아더와 혼연일체…. 보고 또봐도 보고싶은 뮤지컬… 전율이 아직도 흘러요,2021.12.26
5,엑스칼리버,5,뮤지컬 엑스칼리버 관람 후기,"11월 7일 아더역을 맡은 서은광 배우의 마지막 공연을 관람했습니다! 평소에 좋아하는 배우라 여러 뮤지컬을 관람했었는데, 엑스칼리버는 그중에서도 만족도가 높았어요! 일단 주연배우 뿐만 아니라 모든 배우가 연기와 노래실력 모두 뛰어났어요. 공연장의 음향, 무대와 관객석과의 거리도 다 마음에 들었습니다! 저는 특히 '찬란한 햇살'이라는 뮤지컬 넘버가 가장 좋았어요! 멜로디도 가사도 너무 좋아서 집에 와서도 계속 흥얼거렸어요 아더의 귀여운 장면은 잊을 수 없어요...ㅠ 오랜만에 본 뮤지컬이었는데 정말 만족하면서 잘 봤습니다!",2021.12.01
6,엑스칼리버,5,기대가 없어서인지 ,생각보다 괜찮았습니다!,2021.11.28
7,엑스칼리버,3,생각보다 별로,민영기 배우님이랑 신영숙 배우님은 목소리도 대사도 잘 들리는데 서은광 배우님이나 다른 배우님 하실 때는 뭐라는지 전혀 안 들려서 존 아쉽네요 기대를 많이 하고 갔는데 좀 돈 아까웠어요,2021.11.26
8,엑스칼리버,5,엑스칼리버,막공이 다가오다니 믿고 싶지 않은 현실.... 받아들여야만,2021.11.22
9,엑스칼리버,4,더 보고 싶은 극이에요ㅠㅠ,거의 매주 한번씩 빠지지 않고 봣던 극인데 이렇게 서울 공연 막바지에 이르럿다는게 믿겨지지가 않네여ㅜㅜ 너무 아쉬울 뿐입니다..ㅠㅠ공연 보는 내내 너무 행복하게 관람했습니다.앙상블분들의 그 칼같은 군무들과 노래합에 매번 놀라면서 보았고 주조연 배우분들의 연기력과 노래에 감탄하면서 극을 관람했습니다. 같은 역이라도 배우분들마다 조금씩 다른 느낌으로 표현하셔서 여러번 봐도 새로운 느낌으로 볼 수 있어서 너무 좋았고 매번 새로운 애드리브를 기대하면서 보러가는 느낌도 설레고 좋았습니다! 다시 돌아올 그날을 기대하고 남은 지방공연도 화이팅하세요!,2021.11.20
10,엑스칼리버,5,엑스칼리버 ,1부 칼 꽂는 장면이 진짜 인상깊었습니다. 2부 시작할때 왕으로 나오는데 포스 작렬입니다. 시아준수님 보컬은 정말 천장 뚤릴듯이 소름돋습니다 ~_~ 무대 장식이 굉장히 아름다웠습니다 ♡,2021.11.19
11,엑스칼리버,5,좋아요,좋아요,2021.11.19
12,엑스칼리버,5,화려하고 웅장한 무대가 인상적이었어요.,무대 효과가 화려하고 웅장해서 인상적이었고 삼연이 오면 꼭 다시 보러 가고 싶어요!,2021.11.17
13,엑스칼리버,5,"잊지 못 할 뮤지컬, 엑스칼리버","웅장한 무대와 배우님들의 인상적인 연기가 어우러져 환상적이었고, 잊지 못 할 뮤지컬이 될 것 같아요!",2021.11.17
14,엑스칼리버,5,너무좋은공연,생각나서 또 보러갔어요 ! 실망시키지 않는 샤아더 이번에도 너무 재미있게 보고왔습니다 ㅎㅎ 노래도 잘하고 연기도 잘하고 몸쓰는것도 최고에요,2021.11.17
15,엑스칼리버,5,"행복했다,",샤아더 짱!!,2021.11.17
16,엑스칼리버,5,삼연을 기다리며,"왜 모바일에서는 후기 작성이 제대로 되지 않는지... 여즉 막공의 여운이 남아서 다행이에요. 정말정말 좋았고, 행복했던 공연이었습니다. 아더의 일대기를 보며 함께 웃고 울었네요. 나중에는 초반에 행복한 음악마저 슬플지경이었어요. 앙상블을 포함한 많은 배우분들 너무 좋았습니다. 다른 공연에서도 보게 되면 너무 기쁘고 반가울거같아요. 노래도 하나 빠질 게 없구요. 김준수 배우가 아더를 다시 한다면 꼭 다시 보고싶네요.",2021.11.16
17,엑스칼리버,5,도겸이 가창력ㅠㅠㅠ,처음으로 실물영접하러 갔읍니다.  매우 만족스러웠읍니다.  유튜브 청음회 영상보다 몇 배는 더 잘 부릅니다.  2시간 넘는 시간이 너무 빨리 갑니다. 다시 보고 싶습니다.  앞으로도 뮤지컬 많이 해주었으면 하는 바람입니다.,2021.11.16
18,엑스칼리버,5,좋은 공연 보여주셔서 정말 감사합니다!!!,"우선 신영숙 배우님의 모르가나를 블루스퀘어에서 만날 수 있게 해주신 모든 분들께 진심으로 감사드립니다. 답답한 일상에게 선물한 작은 행복을 완전체로 만들어주신 뮤지컬 엑스칼리버 여러분들께도 진심으로 감사드립니다. 픈치 못할 사정으로 급하게 도움을 요청했는데도 기대 이상, 아니 그야말로 최고의 도움을 주신 분들께 감사드립니다. 삼연도 꼭 보러 오겠습니다. 이렇게 나날이 발전하는 대한민국의 창작 뮤지컬, 언제 어디서라도 응원하겠습니다.",2021.11.15
19,엑스칼리버,5,대작인데 좀 서사가...,배우들의 열연이 돋보였으나 서사가 너무 그저 그랬음. 화려한 무대와 음악 배우들이 열일한 뮤지컬,2021.11.15
20,엑스칼리버,5,좋았어요.,초연과 비교했을 때 빠져서 좋았던 부분도 있고 아쉬웠던 부분도 있지만 그래도 깔끔해진 느낌이라 좋았어요.,2021.11.15
21,엑스칼리버,5,모든 배우의 열정,모든 넘버도 좋고 배우들의 열정이 느껴져 몰입되었어요,2021.11.15
22,엑스칼리버,4,좋아요,좋아요,2021.11.15
23,엑스칼리버,5,감동,서울 공연 끝났지만 지방공연도 기대되요!,2021.11.15
24,엑스칼리버,5,샤야더 그립다,막공이 불과 일주일 전이라니..왜이렇게 까마득한 옛날같죠ㅠㅠ 언제일까랑 찬란한 햇살 부르며 정말 햇살처럼 맑게 웃는 샤아더 보면서 엄청 힐링됐는데.. 얼른 지방공 가서 만나고 싶네요ㅎㅎ,2021.11.15
25,엑스칼리버,5,재밌었어요,재밌었어요 재밌었어요,2021.11.15
26,엑스칼리버,5,정말 인상적인 공연이었습니다,최고의 공연이었습니다!!!,2021.11.15
27,엑스칼리버,5,좋았어요,재밌었어요,2021.11.15
28,엑스칼리버,5,엑스칼리버,막공이라 너무 아쉬웠어요ㅜㅜㅜ,2021.11.15
29,엑스칼리버,5,재밌음,굿굿.,2021.11.15
30,엑스칼리버,3,볼만함,취향은...걍..,2021.11.15
31,엑스칼리버,5,카더,너와 나누는 순간 모두 소중해 너와 함께라면 그저 행복해 운명에 맞서는 왕의 길을 난 가리 rrra~~~~~♡,2021.11.15
32,엑스칼리버,5,잘봤어요,넘버 좋네오ㅡ,2021.11.15
33,엑스칼리버,5,잘봤어요!!,잘봤습니다,2021.11.15
34,엑스칼리버,5,재밌어요,확실히 지난시즌보다 재밌어진거같아서 즐겁게 잘 봣습니다,2021.11.15
35,엑스칼리버,4,재밌어요,너무 좋은 작품인거 같아요,2021.11.14
36,엑스칼리버,5,믿고보는 김준수 공연,작년에 이어 올 해도 잘 보았습니다. 김준수 배우의 연기와 노래가 참 좋아 모든 공연을 한번씩은 본답니다. 이번에도 역시네요. 다른 배우분들의 노래와 연기도 좋았습니다.,2021.11.13
37,엑스칼리버,5,재밌어여,역시 엑스칼리버 재밌어여,2021.11.13
38,엑스칼리버,5,정말 재미있어요,끝났다는게 너무 아쉬울정도로 재미있어요,2021.11.11
