,musical_title,rate,review_title,review_text,review_date
0,고스트,5,오래 걸리더라도,재연이 왔던것처럼 삼연도 꼭 왔으면 좋겠습니다 기다릴게요!!,2021.07.11
1,고스트,5,오래 걸리더라도,재연이 왔던것처럼 삼연도 꼭 왔으면 좋겠습니다 기다릴게요!!,2021.07.11
2,고스트,5,오래 걸리더라도,재연이 왔던것처럼 삼연도 꼭 왔으면 좋겠습니다 기다릴게요!!,2021.07.11
3,고스트,5,오래 걸리더라도,재연이 왔던것처럼 삼연도 꼭 왔으면 좋겠습니다 기다릴게요!!,2021.07.11
4,고스트,5,오래 걸리더라도,재연이 왔던것처럼 삼연도 꼭 왔으면 좋겠습니다 기다릴게요!!,2021.07.11
5,고스트,5,오래 걸리더라도,재연이 왔던것처럼 삼연도 꼭 왔으면 좋겠습니다 기다릴게요!!,2021.07.11
6,고스트,5,오래 걸리더라도,재연이 왔던것처럼 삼연도 꼭 왔으면 좋겠습니다 기다릴게요!!,2021.07.11
7,고스트,5,오래 걸리더라도,재연이 왔던것처럼 삼연도 꼭 왔으면 좋겠습니다 기다릴게요!!,2021.07.11
8,고스트,5,오래 걸리더라도,재연이 왔던것처럼 삼연도 꼭 왔으면 좋겠습니다 기다릴게요!!,2021.07.11
9,고스트,5,오래 걸리더라도,재연이 왔던것처럼 삼연도 꼭 왔으면 좋겠습니다 기다릴게요!!,2021.07.11
10,고스트,5,오래 걸리더라도,재연이 왔던것처럼 삼연도 꼭 왔으면 좋겠습니다 기다릴게요!!,2021.07.11
11,고스트,5,오래 걸리더라도,재연이 왔던것처럼 삼연도 꼭 왔으면 좋겠습니다 기다릴게요!!,2021.07.11
12,고스트,5,오래 걸리더라도,재연이 왔던것처럼 삼연도 꼭 왔으면 좋겠습니다 기다릴게요!!,2021.07.11
13,고스트,5,오래 걸리더라도,삼연도 꼭 왔으면 좋겠습니다 기다릴게요,2021.07.11
14,고스트,5,삼연도 꼭,와주세요,2021.07.11
15,고스트,5,삼연도 꼭,와주세요,2021.07.11
16,고스트,5,삼연도 꼭,와주세요,2021.07.11
17,고스트,5,삼연도 꼭,와주세요,2021.07.11
18,고스트,5,삼연도 꼭,와주세요,2021.07.11
19,고스트,5,삼연도 꼭,와주세요,2021.07.11
20,고스트,5,삼연도 꼭,와주세요,2021.07.11
21,고스트,5,삼연도 꼭,와주세요,2021.07.11
22,고스트,5,삼연도 꼭,와주세요,2021.07.11
23,고스트,5,재밌어요,최고입니다 오랜만에 봤는데 좋았어요!,2021.05.26
24,고스트,5,다시 보고싶은 공연,화려하고 재밌는 무대와 배우분들의 절절한 연기가 그립네요 ㅠㅠ,2021.05.14
25,고스트,5,눈물뚝뚝 고스트,고스트 진짜 너무 감동적그자체ㅜㅜㅜ또 다시 하면 보러갈거에요 아이비언니 너무 아름다워요,2021.05.08
26,고스트,5,꼭 삼연으로 돌아와주세요ㅠㅠ,삼연으로도 보고싶어요..,2021.04.19
27,고스트,5,행복한 시간 이었습니다.,뮤지컬 보면서 행복한 시간 보냈습니다.감사합니다.,2021.04.12
28,고스트,5,행복한 시간 이었습니다.,뮤지컬 보면서 행복한 시간 보냈습니다.감사합니다.,2021.04.12
29,고스트,5,행복한 시간 이었습니다.,뮤지컬 보면서 행복한 시간 보냈습니다.감사합니다.,2021.04.12
30,고스트,5,행복한 시간 이었습니다.,뮤지컬 보면서 행복한 시간 보냈습니다.감사합니다.,2021.04.12
