,musical_title,rate,review_title,review_text,review_date
0,위키드,5,진짜 최고,"제 인생 최고의 뮤지컬! 이야기, 무대연출, 음악, 배우들 구성까지 매순간 벅찬 기분으로 봤습니다!",2022.07.06
1,위키드,5,최고의뮤지컬,다시꼭보고싶은 작품이었어요.제인생 최고의뮤지컬입니다,2021.08.12
2,위키드,5,너무 멋있었어요,오랜만의 공연이라 너무 좋아써요,2021.08.11
3,위키드,5,"기대안했는데, 최고였어요.","2016년 런던에서 완전 최고의 배우들의 공연을 봤음에도 불구하고 별로였는데, 정말 최고였어요. 그 당시 별로인 기억을 완전히 바꿔버렸어요. 한국인은 역시 모국어로 정확히 스토리를 이해하고 감정선을 바로 느껴야 되는게 정답인거 같네요... 옥주현님 정말 최고!!",2021.08.07
4,위키드,5,말이필요없는...,그냥 ....무슨말이 필요할까요...너무 좋아서  보는 내내 너무 즐겁고 행복했어요...코로나로 인한 우울증 다 날리고 갑니다,2021.08.04
5,위키드,4,위키드,"뮤지컬 자체는  너무 좋았어요  우리 딸은 세번이나 봤답니다.  마녀에 대한  새로운 해석 이 같은 거요  그런데요    부산의  극의 음향 시설이 너무  안 좋았어요.  무대도 좁은 편이 었구요. 블록버스트라는게 무대장치만 크거나 오케스트라 반주로 공연한다고  되는 건 아니잖아요?    작은 무대에  등장인물도 작은 편은 아니고, 게다가   소리는 있는데로 크게 틀어서  너무 울려요   대사는 음이 좀 작으니까 좀 나는데  넘버들은   울려서 제대로 들리지도 않났어요  다음번엔 극장 좀....  별점은 다섯 다 주고 싶은데.... 아쉬웠던 극장때문에 하나뺍니다.",2021.07.29
6,위키드,5,믿고보는 옥정페어!,"역시나었어요,, 다음에 또 보고 싶은 뮤지컬이었어용,, 처음 보는 남자친구도 감동해서 여운이 가시질 않았대요!!",2021.07.24
7,위키드,5,너무너무 재밌어요!!,위키드 재밌다는 이야기는 들었는데 진짜 옥정페어로 보길 잘한 기분 ㅎㅎㅎㅎㅎ 너무 좋았어요!!@!,2021.07.21
8,위키드,5,재밌어요 ㅠㅜㅠㅜ 눈물 흘릴뻔,위키드 재밌다는 이야기는 들었는데 진짜 옥정페어로 보길 잘한 기분 ㅎㅎㅎㅎㅎ 너무 좋았어요!!@!,2021.07.21
9,위키드,5,존잼입니당 ㅠㅜㅠㅜ,위키드 재밌다는 이야기는 들었는데 진짜 옥정페어로 보길 잘한 기분 ㅎㅎㅎㅎㅎ 너무 좋았어요!!@!,2021.07.21
