,musical_title,rate,review_title,review_text,review_date
0,브라더스 까라마조프,5,진짜 재밌어요,재밌음,2021.08.30
1,브라더스 까라마조프,5,디비디 주세요,웃으면 안되는 분위기지만 보는 내내 너무 좋아서 마스크 안으로 함박웃음 짓고 봤어요벌써 한 달 넘게 지났다니 믿기지가 않네요다시 돌아와… 돌아와.. 돌아와..,2021.07.19
2,브라더스 까라마조프,5,다시 돌아와 ….,한 달이 다 됐는데 아직도 헛소리야 헛소리야 이러고 있습니다다시 돌아와 …………엠디 다 샀어 나..,2021.07.12
3,브라더스 까라마조프,5,다시 돌아와 ….,한 달이 다 됐는데 아직도 헛소리야 헛소리야 이러고 있습니다다시 돌아와 …………엠디 다 샀어 나..,2021.07.12
4,브라더스 까라마조프,5,다시 돌아와 ….,한 달이 다 됐는데 아직도 헛소리야 헛소리야 이러고 있습니다다시 돌아와 …………엠디 다 샀어 나..,2021.07.12
5,브라더스 까라마조프,5,김재범시,연기 정말 살벌하게 잘하심  무서운 분이심,2021.07.05
6,브라더스 까라마조프,5,재미있어요!!!,재미있어요!!!,2021.06.28
7,브라더스 까라마조프,5,헛소리,헛소리야 헛소리야,2021.06.28
8,브라더스 까라마조프,5,재밌어요,"지금은..... 브깜이 없지만... 그래도 진짜 너무너무 재밌게 봤어요 사연 오면 또 회전 뱅뱅 돌겠죠,....",2021.06.28
9,브라더스 까라마조프,5,딥디를 기다려요,전페어 박제박제,2021.06.28
10,브라더스 까라마조프,5,아아 브깜은 갔읍니다,ㅜㅠㅜ.. 딥디 주세요,2021.06.28
11,브라더스 까라마조프,5,좋았어요!!,안재영 최고최고,2021.06.28
12,브라더스 까라마조프,5,너무 재밌어요,다들 먹지계약 해주세요… 김지온 배우님 평생 알료샤 해….,2021.06.28
13,브라더스 까라마조프,5,마지막까지 최고였던 안이반&#10084;&#65039;,안재영 배우님 정말 이반 먹지계약 해주세요 최고예요,2021.06.28
14,브라더스 까라마조프,5,브라더스 까라마조프,재밌어요!!!,2021.06.27
15,브라더스 까라마조프,5,브라더스 까라마조프,재밌어요!!!,2021.06.27
16,브라더스 까라마조프,5,브라더스 까라마조프,재밌어요!!!,2021.06.27
17,브라더스 까라마조프,5,브라더스 까라마조프,재밌어요!!!,2021.06.27
18,브라더스 까라마조프,5,브라더스 까라마조프,재밌어요!!!,2021.06.27
19,브라더스 까라마조프,5,브라더스 까라마조프,재밌어요!!!,2021.06.27
20,브라더스 까라마조프,5,브라더스 까라마조프,재밌어요!!!,2021.06.27
21,브라더스 까라마조프,5,브라더스 까라마조프,재밌어요!!!,2021.06.27
22,브라더스 까라마조프,5,재밌어요!,재밌어요!,2021.06.26
23,브라더스 까라마조프,5,다시 오자!,진심인가! 다시오라!! 배우님들 혼신의 연기를 또 보고싶다,2021.06.26
24,브라더스 까라마조프,5,정말,이율배반제대로 한 극입니다계속 봤네요,2021.06.26
25,브라더스 까라마조프,5,ㅜㅜㅜㅜㅜㅜㅜㅜㅠㅠㅠㅠ,ㅠㅠㅠㅠㅠㅠ 미첫어여ㅠㅠㅠㅠㅠㅠㅠㅠㅠ너무 많이 봣는데 또보고 싶어요ㅠㅠㅠ,2021.06.26
26,브라더스 까라마조프,5,브깜 보고싶어요,브깜이 보고싶다! 미치도록 보고싶다! 컷콜 스콜 첫공 막공 그런거 다 상관없어 브깜을 딱 한번만 더 볼수있따면!,2021.06.25
27,브라더스 까라마조프,5,브깜 다시보고싶네요,얼른 다시 돌아왔으면 좋겠습니다,2021.06.25
28,브라더스 까라마조프,5,브깜 왜 벌써 끝났나요...,다시 보고싶은데 왜 벌써 끝났는지 모르겠어요...,2021.06.25
29,브라더스 까라마조프,5,꼭 다시 돌아오기를,너무 많이 사랑했었던 공연,2021.06.25
30,브라더스 까라마조프,5,브라더스 까라마조프,다음에 다시 올라오면 또 보겠습니다.넘 좋았어요!,2021.06.24
31,브라더스 까라마조프,5,잘 봤어요,너무너무 잘봤어요 짱장짱,2021.06.23
32,브라더스 까라마조프,5,레전!!,정말 다시 없을 공연이 아니었나 싶을 정도로 너무 재미있었던 공연,2021.06.23
33,브라더스 까라마조프,5,김준영 배우님 연기가 미쳣어요,연기 노래 얼굴 다 미치심 최고,2021.06.22
34,브라더스 까라마조프,5,김준영 배우님 연기가 미쳣어요,연기 노래 얼굴 다 미치심 최고,2021.06.22
35,브라더스 까라마조프,5,김준영 배우님 연기가 미쳣어요,연기 노래 얼굴 다 미치심 최고,2021.06.22
36,브라더스 까라마조프,5,김준영 배우님 연기가 미쳣어요,연기 노래 얼굴 다 미치심 최고,2021.06.22
37,브라더스 까라마조프,5,김준영 배우님 연기가 미쳣어요,연기 노래 얼굴 다 미치심 최고,2021.06.22
38,브라더스 까라마조프,5,김준영 배우님 연기가 미쳣어요,연기 노래 얼굴 다 미치심 최고,2021.06.22
39,브라더스 까라마조프,5,김준영 배우님 연기가 미쳣어요,연기 노래 얼굴 다 미치심 최고,2021.06.22
40,브라더스 까라마조프,5,연기력들이…,연기력들이 너무 좋으셔서 확 몰입하고 나왔어요.. 너무 재밌어요,2021.06.22
41,브라더스 까라마조프,5,잘 봤어요~!,짱입니다!!,2021.06.22
42,브라더스 까라마조프,5,좋아요~,최고!!,2021.06.22
43,브라더스 까라마조프,5,최고!!,잘 봤습니다~,2021.06.22
44,브라더스 까라마조프,5,진짜 너무 재밌었어요!,볼수록 더 재밌어요ㅠㅠ 게다가 배우분들의 캐해에 따라서 극 해석도 달라지는 것 같아요!,2021.06.22
45,브라더스 까라마조프,5,진짜 너무 재밌었어요!,볼수록 더 재밌어요ㅠㅠ 게다가 배우분들의 캐해에 따라서 극 해석도 달라지는 것 같아요!,2021.06.22
